HP:0007413	Nevus flammeus of the forehead	額の火炎状母斑	焔状母斑 OR 火炎状母斑|前頭		額の母斑母斑	火焔状母斑|前頭
HP:0007414	Neonatal wrinkled skin of hands and feet	手足の新生児の皺の多い皮膚	新生児 OR 新生仔 OR 新生児期|皮膚|手 OR ハンド OR 手渡す OR 巻く|足 OR フィート	しわのよった皮膚	新生児の手足のしわ	新生児の|皮膚|手
HP:0007417	Discoid lupus rash	円板状紅斑性狼瘡	円板状 OR 円盤状|ループス OR 狼瘡|発疹 OR 皮疹 OR 発疹症 OR 突発 OR 気早い		円板状ループス発疹	盤状|狼瘡|発疹
HP:0007418	Alopecia totalis	全禿頭	全頭脱毛症 OR 完全脱毛症	脱毛症	総脱毛症	脱毛症
HP:0007420	Spontaneous hematomas	自然血管腫	自発性 OR 自発的 OR 自然発症 OR 自然	血腫	自然血腫	特発
HP:0007421	Telangiectases of the cheeks	頬部毛細血管拡張	頬	毛細管拡張症	頬の毛細血管拡張症	頬
HP:0007425	Hyperextensible skin of face	顔の過伸展皮膚	過伸展|皮膚|顔 OR 表面 OR 面 OR 直面 OR 向かう OR 立ち向かう		顔の超拡張性スキン	皮膚|顔
HP:0007427	Reticulated skin pigmentation	網状皮膚色素沈着	皮膚色素沈着		網状色素沈着	皮膚色素沈着
HP:0007428	Telangiectasia of the oral mucosa	口腔粘膜毛細血管拡張	毛細血管拡張症 OR 毛細血管拡張 OR 末梢血管拡張 OR 毛細血管拡張性|口腔粘膜 OR 口腔内粘膜		口腔粘膜の毛細血管拡張症	毛細血管拡張症|口|粘膜
HP:0007429	Few cafe-au-lait spots	少数のカフェオーレ斑	わずか OR 少ない OR 少数|カフェオレ斑		いくつかのカフェオレスポット	カフェオレ斑点
HP:0007430	Generalized edema	全身性浮腫	全身性浮腫	浮腫	一般化浮腫	全身|水腫
HP:0007431	Congenital ichthyosiform erythroderma	先天性魚鱗癬型紅皮症	先天性魚鱗癬様紅皮症	紅皮症	先天性魚鱗癬様紅皮症	先天性魚鱗癬様紅皮症
HP:0007432	Intermittent generalized erythematous papular rash	間歇的全身性紅斑性丘疹	間欠性 OR 間欠的 OR 断続性 OR 断続的 OR 間欠|一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|紅斑性|丘疹性皮疹		断続的な全身性紅斑性丘疹性発疹	間欠性|全身|紅斑性|丘疹状の|発疹
HP:0007434	Plaque-like facial hemangioma	局面様顔面血管腫	顔面血管腫	血管腫	プラーク状の顔面血管腫	顔の|血管腫
HP:0007435	Diffuse palmoplantar keratoderma	びまん性掌蹠角皮症	びまん性掌蹠角化症		びまん性掌plant角皮症	びまん性掌蹠角皮症
HP:0007436	Hair-nail ectodermal dysplasia	毛髪爪外胚葉形成不全	外胚葉異形成症		髪の爪の外胚葉性形成異常	外胚葉形成不全
HP:0007437	Multiple cutaneous leiomyomas	多発性皮膚横紋筋腫	複数 OR 多発性 OR 多重 OR マルチプル OR 多発|皮膚 OR 皮膚性		多発性皮膚平滑筋腫	多発性|皮膚の
HP:0007438	Mottled pigmentation of the trunk and proximal extremities	体幹と近位四肢の斑状色素沈着	色素沈着|躯幹 OR 体躯 OR 体幹|近位 OR 基部|四肢		体幹および近位端の斑状の色素沈着	色素沈着|幹|近位の|四肢
HP:0007439	Generalized keratosis follicularis	全身性毛包角化症	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|毛包性角化症		濾胞性角化症	全身|毛包性角化症
HP:0007440	Generalized hyperpigmentation	全身性高色素	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|色素増加症	色素沈着過剰	全身性色素沈着過剰	全身|色素沈着症
HP:0007441	Hyperpigmented/hypopigmented macules	色素沈着性/低色素性斑	色素過剰|色素不足|斑		色素沈着過剰/色素沈着低下斑	
HP:0007443	Partial albinism	部分白皮症	限局性白皮症 OR 限局性白毛症		部分的な白皮症	部分的|白皮症
HP:0007446	Palmoplantar blistering	掌蹠水泡	掌蹠 OR 手掌足底|水疱形成 OR 水疱状骨変化	疱疹	手掌水疱	水疱
HP:0007447	Diffuse palmoplantar hyperkeratosis	びまん性掌蹠過角化症	拡散 OR 散在性 OR 汎発性 OR 広汎性 OR びまん性 OR 瀰漫性 OR 拡散|掌蹠角化症	角質増殖	びまん性掌plant過角化症	広汎性|過角化
HP:0007448	Hyperkeratosis over edematous areas	浮腫領域上の過角化症	角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進|超えて|浮腫状 OR 浮腫性 OR 浮腫 OR 水腫	角質増殖	浮腫性領域の角質増殖	過角化|浮腫状
HP:0007449	Confetti-like hypopigmented macules	Confetti 様低色素斑	色素不足|斑		紙吹雪のような色素沈着低下斑	
HP:0007450	Increased groin pigmentation with raindrop depigmentation	雨滴低形成を伴う鼠蹊部色素増加	鼠径部|色素沈着|色素脱失 OR 色素脱失症		雨滴の色素脱失によるgro径部の色素沈着の増加	鼠径|色素沈着|色素脱失
HP:0007451	Ipsilateral lack of facial sweating	同側の顔面発汗欠如	同側性 OR 同側的 OR 同側|欠乏 OR 不足 OR 欠如 OR 欠乏 OR 欠く|顔面 OR 顔|発汗		同側の顔面発汗の欠如	同側の|顔の|発汗
HP:0007452	Midface capillary hemangioma	顔面中部毛細血管腫	毛細血管腫	血管腫	ミッドフェース毛細血管腫	毛細血管腫
HP:0007453	Flexural lichenification	屈曲部苔癬化	弯曲 OR 彎曲|苔癬化		屈曲性苔癬化	苔癬化
HP:0007455	Adermatoglyphia	無皮膚紋理症			皮膚グリフィア	
HP:0007456	Progressive reticulate hyperpigmentation	進行性網状高色素	進行性 OR 漸進的|網状|色素増加症	色素沈着過剰	進行性網状色素沈着過剰	進行|色素沈着症
HP:0007457	Prominent veins on trunk	目立つ体幹静脈	卓越 OR 突出 OR 顕著|静脈|躯幹 OR 体躯 OR 体幹		トランクの顕著な静脈	静脈|幹
HP:0007458	Focal hyperextensible skin	巣状過伸展皮膚	限局的 OR 局所的 OR 限局性 OR 病巣 OR 焦点|過伸展|皮膚		局所的な過伸展性皮膚	皮膚
HP:0007459	Generalized anhidrosis	全身性無汗	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|無汗症		全身性無汗症	全身|無汗症
HP:0007460	Autoamputation of digits	"趾の自然切断, 自己切断"	自然切断|数字 OR 桁 OR 指		数字の自動切断	
HP:0007461	Hemangiomatosis	血管腫症			血管腫症	
HP:0007462	Bitot spots of the conjunctiva	結膜 Bitot 斑	点 OR 斑点 OR 局所 OR スポット OR 斑点をつける OR 見当をつける|結膜		結膜のビトスポット	ビトー斑|結膜
HP:0007464	Sparse facial hair	疎な顔毛	まばら OR 希薄 OR 低密度|顔面 OR 顔|毛 OR 毛髪		スパースフェイシャルヘア	顔の|毛
HP:0007465	Honeycomb palmoplantar keratoderma	蜂の巣掌蹠角皮症	蜂巣状 OR 蜂窩状 OR ハニカム OR 蜂巣|掌蹠角化症		ハニカム掌plant角化症	掌蹠角皮症
HP:0007466	Midfrontal capillary hemangioma	正中前頭毛細血管腫	毛細血管腫	血管腫	中前頭毛細血管腫	毛細血管腫
HP:0007468	Perifollicular hyperkeratosis	毛胞周囲過角化症	毛胞周囲|角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	濾胞性過角化症	過角化
HP:0007469	Palmoplantar cutis gyrata	掌蹠脳回状皮膚	掌蹠 OR 手掌足底|真皮 OR 皮膚		 Palmoplantar cutis gyrata	皮膚
HP:0007470	Periarticular subcutaneous nodules	動脈周囲皮下結節	関節周囲|皮下		関節周囲皮下結節	関節周囲|皮下
HP:0007471	Axillary and groin hyperpigmentation and hypopigmentation	腋窩および鼠蹊部の高色素と低色素	腋窩 OR 腋生 OR 腋 OR 脇の下|鼠径部|色素増加症|色素脱失	色素沈着過剰|低色素沈着	 A窩および径部の色素沈着過剰および色素沈着低下	腋窩の|鼠径|色素沈着症|低色素沈着
HP:0007473	Crusting erythematous dermatitis	痂皮性紅斑性皮膚炎	紅斑性|皮膚炎	皮膚炎	 rust皮性紅斑性皮膚炎	紅斑性|皮膚炎
HP:0007475	Congenital bullous ichthyosiform erythroderma	先天性水泡性魚鱗癬型紅皮症	先天性 OR 先天的 OR 先天|水疱性 OR 水疱|魚鱗癬様|紅皮症	紅皮症	先天性水疱性魚鱗癬様紅皮症	先天性|水疱性の|紅皮症
HP:0007476	Anhidrotic ectodermal dysplasia	無汗型外胚葉形成不全	無汗性外胚葉形成異常症 OR 無汗性外胚葉形成不全 OR 無汗性外胚葉異形成		無汗性外胚葉異形成	無汗性外胚葉形成不全症
HP:0007477	Abnormal dermatoglyphics	異常な皮膚紋理	異常 OR 異常性|皮膚紋理学		異常な表皮文字	奇形の|皮膚紋理
HP:0007479	Congenital nonbullous ichthyosiform erythroderma	先天性非水泡性魚鱗癬型紅皮症	先天性 OR 先天的 OR 先天|魚鱗癬様|紅皮症	紅皮症	先天性非水疱性魚鱗癬性紅皮症	先天性|紅皮症
HP:0007480	Decreased sweating due to autonomic dysfunction	自律神経性機能障害による発汗減少	発汗|原因 OR ために OR せい|自律神経障害 OR 自律神経症 OR 自律神経機能不全 OR 自律神経機能異常		自律神経機能障害による発汗の減少	発汗|自律神経機能異常
HP:0007481	Hyperpigmented nevi	色素沈着性母斑	色素過剰|母斑 OR 母斑症		色素沈着した母斑	
HP:0007482	Generalized papillary lesions	全身性乳頭状病変	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|乳頭 OR 乳頭部 OR 乳頭型|病変 OR 損傷 OR 破壊 OR 損傷 OR 破壊 OR 傷害		一般化乳頭病変	全身|乳頭状|損傷
HP:0007483	Depigmentation/hyperpigmentation of skin	皮膚脱色素/色素沈着	色素脱失 OR 色素脱失症|色素増加症|皮膚	色素沈着過剰	皮膚の色素脱失/色素脱失	色素脱失|色素沈着症|皮膚
HP:0007485	Absence of subcutaneous fat	皮下脂肪の異常	非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症|皮下脂肪		皮下脂肪の欠如	アブサンス|皮下脂肪
HP:0007486	Cavernous hemangioma of the face	顔の海綿状血管腫	海綿状血管腫|顔 OR 表面 OR 面 OR 直面 OR 向かう OR 立ち向かう	血管腫	顔の海綿状血管腫	海綿状血管腫|顔
HP:0007488	Diffuse skin atrophy	びまん性皮膚萎縮	拡散 OR 散在性 OR 汎発性 OR 広汎性 OR びまん性 OR 瀰漫性 OR 拡散|皮膚萎縮症 OR 皮膚萎縮		びまん性皮膚萎縮	広汎性|皮膚|萎縮
HP:0007489	Diffuse telangiectasia	びまん性毛細血管拡張	拡散 OR 散在性 OR 汎発性 OR 広汎性 OR びまん性 OR 瀰漫性 OR 拡散|毛細血管拡張症 OR 毛細血管拡張 OR 末梢血管拡張 OR 毛細血管拡張性		びまん性毛細血管拡張症	広汎性|毛細血管拡張症
HP:0007490	Linear arrays of macular hyperkeratoses in flexural areas	屈曲部の斑状過角化症の線状配列	直線的 OR 直鎖状 OR リニア OR 線形 OR 比例|アレイ OR 整列 OR 配列 OR 整列|斑状 OR 斑 OR 黄斑 OR 黄斑性|インジウム|弯曲 OR 彎曲|領域 OR 範囲 OR 分野 OR 地域 OR 面積 OR 区域 OR 部域		屈曲部の黄斑角化症の線形配列	配列|領域
HP:0007494	Discrete 2 to 5-mm hyper- and hypopigmented macules	分離した 2 -5 mm の高色素およぎ低色素斑	別々 OR 分離 OR 分散|高 OR 過剰 OR ハイパー OR 過剰症 OR 過多症|色素不足|斑		 2から5 mmの高色素性および低色素性黄斑	
HP:0007495	Prematurely aged appearance	早老外観	未熟 OR 早まって|高齢 OR 老年 OR 老齢 OR 歳 OR 高齢者|出現 OR 見かけ OR 形 OR 様子 OR 外観 OR 外見		早すぎる外観	高齢者|外観
HP:0007497	Focal friction-related palmoplantar hyperkeratosis	巣状摩擦関連掌蹠過角化症	限局的 OR 局所的 OR 限局性 OR 病巣 OR 焦点|掌蹠角化症	角質増殖	局所摩擦に関連した掌底過角化症	過角化
HP:0007499	Recurrent staphylococcal infections	反復性ブドウ球菌感染症	反復性 OR 再発性 OR 回帰性 OR 回帰 OR 反回性|ブドウ球菌性 OR ブドウ球菌		再発性ブドウ球菌感染	再発性|ブドウ球菌性
HP:0007500	Decreased number of sweat glands	汗腺数減少	数 OR ナンバー OR 番号をつける|汗 OR 発汗		汗腺の数の減少	数|汗
HP:0007501	Streaks of hyperkeratosis along each finger onto the palm	各指の手掌に沿っての線状過角化症	角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進|沿って|それぞれ OR 各々|手指 OR 指 OR フィンガー|手掌 OR 手のひら	角質増殖	各指に沿った手のひらへの角質増殖の縞	過角化|指|手掌
HP:0007502	Follicular hyperkeratosis	毛包過角化症	濾胞性 OR 濾胞状 OR 濾胞 OR 卵胞|角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	濾胞性角化症	小胞の|過角化
HP:0007503	Generalized ichthyosis	全身性魚鱗癬	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|魚鱗癬		一般化魚鱗癬	全身|魚鱗癬
HP:0007504	Diffuse slow skin atrophy	びまん性の緩徐な皮膚萎縮	拡散 OR 散在性 OR 汎発性 OR 広汎性 OR びまん性 OR 瀰漫性 OR 拡散|緩徐 OR 遅い OR ゆっくり OR 緩慢 OR 遅くする|皮膚萎縮症 OR 皮膚萎縮		びまん性遅発性皮膚萎縮	広汎性|遅い|皮膚|萎縮
HP:0007505	Progressive hyperpigmentation	進行性高色素	進行性 OR 漸進的|色素増加症	色素沈着過剰	進行性色素沈着過剰	進行|色素沈着症
HP:0007506	Congenital absence of skin of limbs	先天性四肢皮膚欠損	先天性 OR 先天的 OR 先天|非存在 OR 欠如 OR 欠くこと OR ないこと OR 欠神 OR 欠損症|皮膚|肢 OR 手足		手足の皮膚の先天性の欠如	先天性欠損|皮膚|体肢
HP:0007508	Punctate palmar hyperkeratosis	点状手掌および足底過角化症	点状|手掌 OR 手のひら OR 掌側|角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	点状掌掌角化症	点状の|手掌の|過角化
HP:0007509	Patchy hypo- and hyperpigmentation	斑状低および高色素	パッチ状 OR 斑状|低 OR 下 OR ハイポ|色素増加症	色素沈着過剰	斑状の色素沈着低下および色素沈着過剰	色素沈着症
HP:0007510	Focal dermal aplasia/hypoplasia	顔面皮膚無形成/低形成	限局的 OR 局所的 OR 限局性 OR 病巣 OR 焦点|皮膚 OR 経皮 OR 真皮 OR 真皮性 OR 経皮的|形成不全 OR 無形成|発育不全 OR 形成不全 OR 低形成		限局性皮膚無形成/形成不全	真皮の|無形成|低形成
HP:0007511	Mottled pigmentation of photoexposed areas	光線を浴びた領域の斑状色素沈着	色素沈着|領域 OR 範囲 OR 分野 OR 地域 OR 面積 OR 区域 OR 部域		露光部分のまだらな色素沈着	色素沈着|領域
HP:0007513	Generalized hypopigmentation	全身性低色素	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|色素脱失	低色素沈着	一般的な色素脱失	全身|低色素沈着
HP:0007514	Edema of the dorsum of hands	浮腫 (手背)	浮腫|背側|手 OR ハンド OR 手渡す OR 巻く	浮腫	手の背の浮腫	水腫|手背
HP:0007515	Hypoplastic pilosebaceous units	毛嚢脂腺単位低形成	低形成 OR 再生不良性|毛嚢脂腺		低形成性毛包脂腺ユニット	発育不全の|単位
HP:0007516	Redundant skin on fingers	過剰な指皮膚	重複性 OR 冗長|皮膚|手指 OR 指 OR フィンガー		指の余分な肌	皮膚|指
HP:0007517	Palmoplantar cutis laxa	掌蹠弛緩性皮膚	掌蹠 OR 手掌足底|皮膚弛緩症		 Palmoplantar cutis laxa	皮膚弛緩症
HP:0007519	obsolete Lack of subcutaneous fatty tissue	皮下脂肪組織欠如	陳旧性|欠乏 OR 不足 OR 欠如 OR 欠乏 OR 欠く|皮下|脂肪組織	退化	廃止皮下脂肪組織の欠如	皮下脂肪組識
HP:0007521	Irregular hyperpigmentation of back	顔の不規則な高色素	不規則 OR 不整 OR 変則的 OR 変則性 OR 変則|色素増加症|背中	色素沈着過剰	背中の不規則な色素沈着過剰	不規則|色素沈着症|背
HP:0007522	Increased number of skin folds	皮膚ヒダ数の増加	数 OR ナンバー OR 番号をつける|皮膚|折り畳む OR フォールド OR 折り重ねる OR 倍		皮膚のひだの数の増加	数|皮膚
HP:0007524	Atypical neurofibromatosis	非典型的神経線維腫症	非定型 OR 非定型的 OR 非定型性 OR 異型|神経線維腫症		非定型神経線維腫症	異型の|神経線維腫症
HP:0007525	Yellow subcutaneous tissue covered by thin, scaly skin	薄い落屑性皮膚で覆われた黄色の皮下組織	黄色|皮下組織|薄い OR 細い OR 希薄 OR 薄める OR 間引く|鱗状|皮膚	鱗状の皮膚	薄いうろこ状の皮膚で覆われた黄色の皮下組織	皮下組織|皮膚
HP:0007526	Hypopigmented skin patches on arms	腕の低色素性皮膚斑	色素不足|皮膚|パッチ|腕 OR アーム OR 備える OR 武装		腕の色素沈着低下皮膚パッチ	皮膚|パッチ|上腕
HP:0007529	Hidrotic ectodermal dysplasia	発汗性外胚葉形成不全	発汗性外胚葉形成異常症		汗腺外胚葉異形成	外胚葉形成不全
HP:0007530	Punctate palmoplantar hyperkeratosis	点状掌蹠過角化症	点状|掌蹠角化症	角質増殖	点状掌plant過角化症	点状の|過角化
HP:0007534	Congenital posterior occipital alopecia	先天性後頭部禿頭	先天性 OR 先天的 OR 先天|後側 OR 後方 OR 後|後頭 OR 後頭部|脱毛症	脱毛症	先天性後頭部後頭脱毛症	先天性|後の|後頭|脱毛症
HP:0007535	Hypopigmented streaks	低色素性線状	色素不足|線条 OR 条斑 OR ストリーク OR 画線		低色素沈着の筋	線条
HP:0007536	Aplasia cutis congenita of midline scalp vertex	先天性正中頭頂頭皮無形成	形成不全 OR 無形成|真皮 OR 皮膚|先天性|正中 OR 正中線|頭皮|頂点 OR 頭頂		正中線頭皮頂点の先天性形成不全	先天性皮膚欠損症|頭皮|頭頂
HP:0007537	Severe photosensitivity	重度の光線過敏症	激しい OR 苛酷 OR 重症 OR 重篤 OR 重度 OR 重症型|感光性 OR 光線過敏症 OR 光線過敏	感光性	厳しい感光性	光線過敏症
HP:0007541	Frontal cutaneous lipoma	前頭部皮膚脂肪腫	前面 OR 前額 OR 前頭部 OR 前頭 OR 先端|皮膚 OR 皮膚性|脂肪腫		前頭皮膚脂肪腫	前|皮膚の|脂肪腫
HP:0007542	Absent pigmentation of the ventral chest	腹側胸部皮膚欠損	非存在 OR 欠く OR 欠席|色素沈着|腹側 OR 腹部 OR 腹側性|胸部 OR 胸		腹部胸部の色素沈着がない	色素沈着|腹側面|胸部
HP:0007543	Epidermal hyperkeratosis	表皮過角化症	上皮性 OR 表皮性|角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	表皮過角化症	表皮性|過角化
HP:0007544	Piebaldism	まだら症 (パイボールディズム）	まだら症		混bal	まだら症
HP:0007545	Congenital palmoplantar keratosis	先天性掌蹠角化症	先天性 OR 先天的 OR 先天|掌蹠角化症 OR 手掌角化症 OR 手掌角皮症		先天性掌plant角化症	先天性|角化症
HP:0007546	Linear hyperpigmentation	線状高色素	直線的 OR 直鎖状 OR リニア OR 線形 OR 比例|色素増加症	色素沈着過剰	線形色素沈着	色素沈着症
HP:0007548	Palmoplantar keratosis with erythema and scale	紅斑と落屑を伴う掌蹠角化症	掌蹠角化症 OR 手掌角化症 OR 手掌角皮症|紅斑|鱗屑 OR 鱗片 OR 歯石		紅斑および鱗屑を伴う掌plant角化症	角化症|紅斑|鱗屑
HP:0007549	Desquamation of skin soon after birth	生後すぐの皮膚落屑	剥離 OR 落屑|皮膚|すぐに OR 間もなく OR 早く|出生後 OR 生後		出生直後の皮膚の剥離	落屑|皮膚|分娩
HP:0007550	Hypohidrosis or hyperhidrosis	減汗症/多汗症	発汗低下|オッズ比|多汗症		多汗症または多汗症	発汗減少|多汗症
HP:0007552	Abnormal subcutaneous fat tissue distribution	異常な皮下脂肪組織分布	異常 OR 異常性|皮下脂肪|組織分布		皮下脂肪組織の異常な分布	奇形の|皮下脂肪|組織内分布
HP:0007553	Congenital symmetrical palmoplantar keratosis	先天性対称性掌蹠角化症	先天性 OR 先天的 OR 先天|対称的|掌蹠角化症 OR 手掌角化症 OR 手掌角皮症		先天性の対称性掌at角化症	先天性|対称の|角化症
HP:0007554	Confetti hypopigmentation pattern of lower leg skin	Confetti 下肢皮膚低色素パターン	色素脱失|パターン OR 模様 OR 様式 OR 型 OR 種類 OR パターン形成|下腿|皮膚	低色素沈着	下肢皮膚の紙吹雪色素脱失パターン	低色素沈着|型|すね|皮膚
HP:0007556	Plantar hyperkeratosis	足底過角化症	足底|角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	足底過角化症	足底の|過角化
HP:0007559	Localized epidermolytic hyperkeratosis	限局性表皮過角化症	局在型 OR 局在的 OR 局在性 OR 限局性|表皮溶解性角化症	角質増殖	限局性表皮過角化症	限局性|表皮剥離性角化症
HP:0007560	Unusual dermatoglyphics	皮膚紋理異常	普通でない OR 異常 OR 珍しい|皮膚紋理学		珍しい表皮文字	皮膚紋理
HP:0007561	Telangiectases in sun-exposed and nonexposed skin	太陽に暴露したおよび暴露していない皮膚の毛細血管拡張	インジウム|皮膚	毛細管拡張症	日光暴露および非暴露皮膚の血管拡張症	皮膚
HP:0007565	Multiple cafe-au-lait spots	多発性カフェオーレ斑	複数 OR 多発性 OR 多重 OR マルチプル OR 多発|カフェオレ斑		複数のカフェオレスポット	多発性|カフェオレ斑点
HP:0007566	Index finger dermatoglyphic radial loop	第２指橈側蹄状紋	指標 OR 指数 OR インデックス OR 示指 OR 指標をつける|手指 OR 指 OR フィンガー|放射状 OR 放線状 OR 橈骨 OR 橈側|ループ OR 輪 OR 蹄状紋 OR 係蹄		人差し指の皮膚グリフ放射状ループ	示指|放射状|係蹄
HP:0007569	Generalized seborrheic dermatitis	全身性脂漏性皮膚炎	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|脂漏性湿疹	脂漏性皮膚炎	全身性脂漏性皮膚炎	全身|脂漏性皮膚炎
HP:0007570	Hyperkeratosis lenticularis perstans	固定性レンズ豆状過角化症	角化症 OR 過角化 OR 角質増殖 OR 角質増殖症 OR 角化病変 OR 過角化症 OR 角化亢進	角質増殖	水晶体過角化症	過角化
HP:0007572	Hyperpigmented streaks	色素沈着性線状	色素過剰|線条 OR 条斑 OR ストリーク OR 画線		色素沈着した筋	線条
HP:0007573	Late onset atopic dermatitis	遅発性アトピー性皮膚炎	遅い OR 遅発 OR 遅発型 OR 晩発 OR 後 OR 後期|開始 OR 発生 OR オンセット OR 発症 OR 発病 OR 作用発現|アトピー性皮膚炎	皮膚炎	遅発性アトピー性皮膚炎	晩期|発現|アトピー性皮膚炎
HP:0007574	Generalized bronze hyperpigmentation	全身性青銅色色素沈着	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|青銅色|色素増加症	色素沈着過剰	一般化された青銅色の色素沈着過剰	全身|色素沈着症
HP:0007576	Palmar neurofibromas	腫脹神経線維腫	手掌 OR 手のひら OR 掌側|神経線維腫		手掌神経線維腫	手掌の|神経線維腫
HP:0007581	Mediosternal, longitudinal streak of hypopigmentation	低色素の内胸骨縦線状	長軸方向 OR 縦方向 OR 長期的|線条 OR 条斑 OR ストリーク OR 画線|色素脱失	低色素沈着	色素形成不全の内側外側の縦縞	線条|低色素沈着
HP:0007583	Telangiectasia macularis eruptiva perstans	固定性発疹性毛細血管拡張斑	毛細血管拡張症 OR 毛細血管拡張 OR 末梢血管拡張 OR 毛細血管拡張性		黄斑拡張症	毛細血管拡張症
HP:0007585	Skin fragility with non-scarring blistering	非瘢痕性水泡を伴う皮膚脆弱性	皮膚脆弱性|水疱形成 OR 水疱状骨変化	疱疹	瘢痕のない水疱を伴う皮膚の脆弱性	皮膚|脆弱性|水疱
HP:0007586	Telangiectases producing 'marbled' skin	大理石' 皮膚を生じる毛細血管拡張	産生性|皮膚	毛細管拡張症	「大理石」の肌を作り出す毛細血管拡張症	皮膚
HP:0007587	Numerous pigmented freckles	多数の色素斑	多数|色素性		多数の色素性そばかす	色素沈着|雀卵斑
HP:0007588	Reticular hyperpigmentation	網状高色素	網状 OR 網様 OR 細網|色素増加症	色素沈着過剰	網状色素沈着過剰	網様|色素沈着症
HP:0007589	Aplasia cutis congenita on trunk or limbs	体幹又は四肢の先天性皮膚無形成	形成不全 OR 無形成|真皮 OR 皮膚|先天性|躯幹 OR 体躯 OR 体幹|オッズ比		幹または四肢の先天性皮膚形成不全	無形成|幹|体肢
HP:0007590	Aplasia cutis congenita over posterior parietal area	後部頭頂部の先天性皮膚無形成	形成不全 OR 無形成|真皮 OR 皮膚|先天性|超えて|後側 OR 後方 OR 後|頭頂部 OR 頭頂 OR 壁側|領域 OR 範囲 OR 分野 OR 地域 OR 面積 OR 区域 OR 部域		後頭頂部の先天性皮膚形成不全	先天性皮膚欠損症|後の|壁側の|領域
HP:0007592	Aplasia/Hypoplastia of the eccrine sweat glands	エクリン汗腺無形成/低形成	形成不全 OR 無形成|外分泌 OR エクリン|汗 OR 発汗		エクリン汗腺の形成不全/形成不全	無形成|汗
HP:0007595	Redundant skin in infancy	乳児期の過剰な皮膚	重複性 OR 冗長|皮膚|インジウム|乳児期		幼児期の冗長な皮膚	皮膚
HP:0007596	Painful subcutaneous lipomas	有痛性皮下脂肪腫	有痛性 OR 痛い|皮下		痛みを伴う皮下脂肪腫	有痛の|皮下
HP:0007597	Congenital palmoplantar keratodermia	先天性掌蹠角皮症	先天性 OR 先天的 OR 先天|掌蹠 OR 手掌足底		先天性掌plant角化症	先天性|角皮症
HP:0007598	Bilateral single transverse palmar creases	両側性単一手掌横線	両側性 OR 両側 OR 左右対称|単一 OR 一回 OR 単 OR 単回 OR 個人 OR 選抜|横行 OR 横行性 OR 横径 OR 横断|手掌 OR 手のひら OR 掌側|縦溝 OR ヒダ		両側性の単一の横手掌のしわ	両側性|単一の|横の|手掌の|皺
HP:0007599	Generalized reticulate brown pigmentation	全身性網状褐色色素沈着	一般化 OR 全般的 OR 汎化 OR 全身性 OR 汎発性 OR 全般性|網状|褐色 OR 茶色|色素沈着		一般化された網状褐色色素沈着	全身|褐色|色素沈着
HP:0007601	Midline facial capillary hemangioma	正中顔面毛細血管腫	正中 OR 正中線|顔面 OR 顔|毛細血管腫	血管腫	正中線毛細血管腫	顔の|毛細血管腫
HP:0007602	Complex palmar dermatoglyphic pattern	複雑な手掌皮膚紋理パターン	複合体 OR 錯体 OR 複合物 OR 合成物 OR コンプレックス OR 複雑 OR 複合 OR 組み合わせる OR 複雑にする|手掌 OR 手のひら OR 掌側|パターン OR 模様 OR 様式 OR 型 OR 種類 OR パターン形成		複雑な掌の表皮模様	複合体|手掌の|型
HP:0007603	Freckles in sun-exposed areas	太陽にあたった領域の色素斑	そばかす OR しみ|インジウム|領域 OR 範囲 OR 分野 OR 地域 OR 面積 OR 区域 OR 部域		日光にさらされた場所のそばかす	雀卵斑|領域
HP:0007605	Excessive wrinkling of palmar skin	手掌皮膚の過剰な皺	過剰|しわ|手掌 OR 手のひら OR 掌側|皮膚		手のひらの皮膚の過度のしわ	皺の発生|手掌の|皮膚
